State,Year,Month,Number of Disconnections,Total Connections,Disconnection Rate,code
Ohio,2021,June,46309,7339439,0.00630961,OH
Ohio,2021,March,37225,7365222,0.005054159,OH
Ohio,2021,May,43544,7067978,0.006160744,OH
Ohio,2021,November,25123,7365840,0.003410745,OH
Ohio,2021,October,43376,7341022,0.005908714,OH
Ohio,2021,September,44095,7332577,0.006013575,OH
Ohio,2022,April,39795,7319873,0.00543657,OH
Ohio,2022,August,0,,,OH
Ohio,2022,February,27927,7364377,0.003792174,OH
Ohio,2022,January,12004,7385779,0.001625286,OH
Ohio,2022,July,0,,,OH
Ohio,2022,June,0,,,OH
Ohio,2022,March,37701,7397544,0.005096421,OH
Ohio,2022,May,41941,7304491,0.00574181,OH
Ohio,2022,October,0,,,OH
Ohio,2022,September,0,,,OH
Oklahoma,2017,April,170,,,OK
Oklahoma,2017,August,211,,,OK
Oklahoma,2017,December,66,,,OK
Oklahoma,2017,February,197,,,OK
Oklahoma,2017,January,40,,,OK
Oklahoma,2017,July,120,,,OK
Oklahoma,2017,June,153,,,OK
Oklahoma,2017,March,111,,,OK
Oklahoma,2017,May,208,,,OK
Oklahoma,2017,November,139,,,OK
Oklahoma,2017,October,236,,,OK
Oklahoma,2017,September,138,,,OK
Oklahoma,2018,April,233,,,OK
Oklahoma,2018,August,177,,,OK
Oklahoma,2018,December,151,,,OK
Oklahoma,2018,February,117,,,OK
Oklahoma,2018,January,112,,,OK
Oklahoma,2018,July,61,,,OK
Oklahoma,2018,June,141,,,OK
Oklahoma,2018,March,159,,,OK
Oklahoma,2018,May,226,,,OK
Oklahoma,2018,November,177,,,OK
Oklahoma,2018,October,61,,,OK
Oklahoma,2018,September,151,,,OK
Oklahoma,2019,April,205,,,OK
Oklahoma,2019,August,83,,,OK
Oklahoma,2019,December,130,,,OK
Oklahoma,2019,February,109,,,OK
Oklahoma,2019,January,144,,,OK
Oklahoma,2019,July,130,,,OK
Oklahoma,2019,June,158,,,OK
Oklahoma,2019,March,198,,,OK
Oklahoma,2019,May,180,,,OK
Oklahoma,2019,November,156,,,OK
Oklahoma,2019,October,159,,,OK
Oklahoma,2019,September,157,,,OK
Oklahoma,2020,April,0,,,OK
Oklahoma,2020,August,127,,,OK
Oklahoma,2020,December,0,,,OK
Oklahoma,2020,February,55,,,OK
Oklahoma,2020,January,181,,,OK
Oklahoma,2020,July,143,,,OK
Oklahoma,2020,June,92,,,OK
Oklahoma,2020,March,148,,,OK
Oklahoma,2020,May,0,,,OK
Oklahoma,2020,November,153,,,OK
Oklahoma,2020,October,124,,,OK
Oklahoma,2020,September,183,,,OK
Oklahoma,2021,April,0,,,OK
Oklahoma,2021,August,142,,,OK
Oklahoma,2021,December,0,,,OK
Oklahoma,2021,February,0,,,OK
Oklahoma,2021,January,0,,,OK
Oklahoma,2021,July,266,,,OK
Oklahoma,2021,June,0,,,OK
Oklahoma,2021,March,0,,,OK
Oklahoma,2021,May,0,,,OK
Oklahoma,2021,November,2098,,,OK
Oklahoma,2021,October,1721,,,OK
Oklahoma,2021,September,169,,,OK
Oklahoma,2022,April,0,20984,0,OK
Oklahoma,2022,February,5,,,OK
Oklahoma,2022,January,5,,,OK
Oklahoma,2022,March,158,,,OK
Oregon,2000,April,0,,,OR
Oregon,2000,August,0,,,OR
Oregon,2000,December,0,,,OR
Oregon,2000,February,0,,,OR
Oregon,2000,January,0,,,OR
Oregon,2000,July,0,,,OR
Oregon,2000,June,0,,,OR
Oregon,2000,March,0,,,OR
Oregon,2000,May,0,,,OR
Oregon,2000,November,0,,,OR
Oregon,2000,October,0,,,OR
Oregon,2000,September,0,,,OR
Oregon,2001,April,0,,,OR
Oregon,2001,August,0,,,OR
Oregon,2001,December,0,,,OR
Oregon,2001,February,0,,,OR
Oregon,2001,January,0,,,OR
Oregon,2001,July,0,,,OR
Oregon,2001,June,0,,,OR
Oregon,2001,March,0,,,OR
Oregon,2001,May,0,,,OR
Oregon,2001,November,0,,,OR
Oregon,2001,October,0,,,OR
Oregon,2001,September,0,,,OR
Oregon,2002,April,0,,,OR
Oregon,2002,August,0,,,OR
Oregon,2002,December,0,,,OR
Oregon,2002,February,0,,,OR
Oregon,2002,January,0,,,OR
Oregon,2002,July,0,,,OR
Oregon,2002,June,0,,,OR
Oregon,2002,March,0,,,OR
Oregon,2002,May,0,,,OR
Oregon,2002,November,0,,,OR
Oregon,2002,October,0,,,OR
Oregon,2002,September,0,,,OR
Oregon,2003,April,0,,,OR
Oregon,2003,August,0,,,OR
Oregon,2003,December,0,,,OR
Oregon,2003,February,0,,,OR
Oregon,2003,January,0,,,OR
Oregon,2003,July,0,,,OR
Oregon,2003,June,0,,,OR
Oregon,2003,March,0,,,OR
Oregon,2003,May,0,,,OR
Oregon,2003,November,0,,,OR
Oregon,2003,October,0,,,OR
Oregon,2003,September,0,,,OR
Oregon,2004,April,0,,,OR
Oregon,2004,August,0,,,OR
Oregon,2004,December,0,,,OR
Oregon,2004,February,0,,,OR
Oregon,2004,January,0,,,OR
Oregon,2004,July,0,,,OR
Oregon,2004,June,0,,,OR
Oregon,2004,March,0,,,OR
Oregon,2004,May,0,,,OR
Oregon,2004,November,0,,,OR
Oregon,2004,October,0,,,OR
Oregon,2004,September,0,,,OR
Oregon,2005,April,0,,,OR
Oregon,2005,August,0,,,OR
Oregon,2005,December,0,,,OR
Oregon,2005,February,0,,,OR
Oregon,2005,January,0,,,OR
Oregon,2005,July,0,,,OR
Oregon,2005,June,0,,,OR
Oregon,2005,March,0,,,OR
Oregon,2005,May,0,,,OR
Oregon,2005,November,0,,,OR
Oregon,2005,October,0,,,OR
Oregon,2005,September,0,,,OR
Oregon,2006,April,0,,,OR
Oregon,2006,August,0,,,OR
Oregon,2006,December,0,,,OR
Oregon,2006,February,0,,,OR
Oregon,2006,January,0,,,OR
Oregon,2006,July,0,,,OR
Oregon,2006,June,0,,,OR
Oregon,2006,March,0,,,OR
Oregon,2006,May,0,,,OR
Oregon,2006,November,0,,,OR
Oregon,2006,October,0,,,OR
Oregon,2006,September,0,,,OR
Oregon,2007,April,0,,,OR
Oregon,2007,August,0,,,OR
Oregon,2007,December,0,,,OR
Oregon,2007,February,0,,,OR
Oregon,2007,January,0,,,OR
Oregon,2007,July,0,,,OR
Oregon,2007,June,0,,,OR
Oregon,2007,March,0,,,OR
Oregon,2007,May,0,,,OR
Oregon,2007,November,0,,,OR
Oregon,2007,October,0,,,OR
Oregon,2007,September,0,,,OR
Oregon,2008,April,0,,,OR
Oregon,2008,August,0,,,OR
Oregon,2008,December,0,,,OR
Oregon,2008,February,0,,,OR
Oregon,2008,January,0,,,OR
Oregon,2008,July,0,,,OR
Oregon,2008,June,0,,,OR
Oregon,2008,March,0,,,OR
Oregon,2008,May,0,,,OR
Oregon,2008,November,0,,,OR
Oregon,2008,October,0,,,OR
Oregon,2008,September,0,,,OR
Oregon,2009,April,0,,,OR
Oregon,2009,August,0,,,OR
Oregon,2009,December,0,,,OR
Oregon,2009,February,0,,,OR
Oregon,2009,January,0,,,OR
Oregon,2009,July,0,,,OR
Oregon,2009,June,0,,,OR
Oregon,2009,March,0,,,OR
Oregon,2009,May,0,,,OR
Oregon,2009,November,0,,,OR
Oregon,2009,October,0,,,OR
Oregon,2009,September,0,,,OR
Oregon,2010,April,0,,,OR
Oregon,2010,August,0,,,OR
Oregon,2010,December,0,,,OR
Oregon,2010,February,0,,,OR
Oregon,2010,January,0,,,OR
Oregon,2010,July,0,,,OR
Oregon,2010,June,0,,,OR
Oregon,2010,March,0,,,OR
Oregon,2010,May,0,,,OR
Oregon,2010,November,0,,,OR
Oregon,2010,October,0,,,OR
Oregon,2010,September,0,,,OR
Oregon,2011,April,0,,,OR
Oregon,2011,August,0,,,OR
Oregon,2011,December,0,,,OR
Oregon,2011,February,0,,,OR
Oregon,2011,January,0,,,OR
Oregon,2011,July,0,,,OR
Oregon,2011,June,0,,,OR
Oregon,2011,March,0,,,OR
Oregon,2011,May,0,,,OR
Oregon,2011,November,0,,,OR
Oregon,2011,October,0,,,OR
Oregon,2011,September,0,,,OR
Oregon,2012,April,0,,,OR
Oregon,2012,August,0,,,OR
Oregon,2012,December,0,,,OR
Oregon,2012,February,0,,,OR
Oregon,2012,January,0,,,OR
Oregon,2012,July,0,,,OR
Oregon,2012,June,0,,,OR
Oregon,2012,March,0,,,OR
Oregon,2012,May,0,,,OR
Oregon,2012,November,0,,,OR
Oregon,2012,October,0,,,OR
Oregon,2012,September,0,,,OR
Oregon,2013,April,0,,,OR
Oregon,2013,August,0,,,OR
Oregon,2013,December,0,,,OR
Oregon,2013,February,0,,,OR
Oregon,2013,January,0,,,OR
Oregon,2013,July,0,,,OR
Oregon,2013,June,0,,,OR
Oregon,2013,March,0,,,OR
Oregon,2013,May,0,,,OR
Oregon,2013,November,0,,,OR
Oregon,2013,October,0,,,OR
Oregon,2013,September,0,,,OR
Oregon,2014,April,0,,,OR
Oregon,2014,August,0,,,OR
Oregon,2014,December,0,,,OR
Oregon,2014,February,0,,,OR
Oregon,2014,January,0,,,OR
Oregon,2014,July,0,,,OR
Oregon,2014,June,0,,,OR
Oregon,2014,March,0,,,OR
Oregon,2014,May,0,,,OR
Oregon,2014,November,0,,,OR
Oregon,2014,October,0,,,OR
Oregon,2014,September,0,,,OR
Oregon,2015,April,0,,,OR
Oregon,2015,August,0,,,OR
Oregon,2015,December,0,,,OR
Oregon,2015,February,0,,,OR
Oregon,2015,January,0,,,OR
Oregon,2015,July,0,,,OR
Oregon,2015,June,0,,,OR
Oregon,2015,March,0,,,OR
Oregon,2015,May,0,,,OR
Oregon,2015,November,0,,,OR
Oregon,2015,October,0,,,OR
Oregon,2015,September,0,,,OR
Oregon,2016,April,0,,,OR
Oregon,2016,August,0,,,OR
Oregon,2016,December,0,,,OR
Oregon,2016,February,0,,,OR
Oregon,2016,January,0,,,OR
Oregon,2016,July,0,,,OR
Oregon,2016,June,0,,,OR
Oregon,2016,March,0,,,OR
Oregon,2016,May,0,,,OR
Oregon,2016,November,0,,,OR
Oregon,2016,October,0,,,OR
Oregon,2016,September,0,,,OR
Oregon,2017,April,0,,,OR
Oregon,2017,August,0,,,OR
Oregon,2017,December,0,,,OR
Oregon,2017,February,0,,,OR
Oregon,2017,January,0,,,OR
Oregon,2017,July,0,,,OR
Oregon,2017,June,0,,,OR
Oregon,2017,March,0,,,OR
Oregon,2017,May,0,,,OR
Oregon,2017,November,0,,,OR
Oregon,2017,October,0,,,OR
Oregon,2017,September,0,,,OR
Oregon,2018,April,0,,,OR
Oregon,2018,August,2543,2064604,0.001231713,OR
Oregon,2018,December,2367,2085020,0.001135241,OR
Oregon,2018,February,0,,,OR
Oregon,2018,January,0,,,OR
Oregon,2018,July,0,,,OR
Oregon,2018,June,0,,,OR
Oregon,2018,March,0,,,OR
Oregon,2018,May,0,,,OR
Oregon,2018,November,1954,2081028,0.000938959,OR
Oregon,2018,October,2492,2077650,0.001199432,OR
Oregon,2018,September,2357,2072783,0.001137119,OR
Oregon,2019,April,8237,2090910,0.003939433,OR
Oregon,2019,August,4915,2097402,0.002343375,OR
Oregon,2019,December,3637,2110516,0.001723275,OR
Oregon,2019,February,3764,2083276,0.00180677,OR
Oregon,2019,January,6420,2088859,0.003073448,OR
Oregon,2019,July,6774,2097615,0.003229382,OR
Oregon,2019,June,7056,2094626,0.00336862,OR
Oregon,2019,March,6212,2087612,0.002975649,OR
Oregon,2019,May,8031,2091203,0.003840373,OR
Oregon,2019,November,3361,2107374,0.001594876,OR
Oregon,2019,October,5569,2105242,0.002645302,OR
Oregon,2019,September,4672,2099571,0.002225216,OR
Oregon,2020,April,0,2122515,0,OR
Oregon,2020,August,0,1340952,0,OR
Oregon,2020,December,0,1343741,0,OR
Oregon,2020,February,9156,2117482,0.004324004,OR
Oregon,2020,January,8559,2114875,0.004047048,OR
Oregon,2020,July,0,1340016,0,OR
Oregon,2020,June,0,1338415,0,OR
Oregon,2020,March,4322,2121889,0.002036864,OR
Oregon,2020,May,0,1335068,0,OR
Oregon,2020,November,0,1340619,0,OR
Oregon,2020,October,0,1339412,0,OR
Oregon,2020,September,0,1340753,0,OR
Oregon,2021,April,0,1350248,0,OR
Oregon,2021,August,1057,2157455,0.000489929,OR
Oregon,2021,December,2899,2164747,0.001339187,OR
Oregon,2021,February,0,1345540,0,OR
Oregon,2021,January,0,1344120,0,OR
Oregon,2021,July,0,1354596,0,OR
Oregon,2021,June,0,1354153,0,OR
Oregon,2021,March,0,1348754,0,OR
Oregon,2021,May,0,1351212,0,OR
Oregon,2021,November,3020,2154575,0.001401669,OR
Oregon,2021,October,4437,2160199,0.002053977,OR
Oregon,2021,September,2190,2157348,0.001015135,OR
Oregon,2022,April,5667,2173775,0.002606986,OR
Oregon,2022,August,867,,,OR
Oregon,2022,February,5079,2183627,0.002325947,OR
Oregon,2022,January,4413,2165721,0.002037659,OR
Oregon,2022,July,4952,2141159,0.002312766,OR
Oregon,2022,June,6909,2141324,0.003226508,OR
Oregon,2022,March,4254,2172708,0.001957925,OR
Oregon,2022,May,6680,2140208,0.003121192,OR
Oregon,2022,October,976,,,OR
Oregon,2022,September,790,,,OR
Pennsylvania,2019,April,12206,,,PA
Pennsylvania,2019,August,10078,,,PA
Pennsylvania,2019,December,876,,,PA
Pennsylvania,2019,July,9194,,,PA
Pennsylvania,2019,June,1138,,,PA
Pennsylvania,2019,May,16353,,,PA
Pennsylvania,2019,November,3594,107114,0.033553037,PA
Pennsylvania,2019,October,12858,,,PA
Pennsylvania,2019,September,9128,,,PA
Pennsylvania,2020,April,0,,,PA
Pennsylvania,2020,August,0,,,PA
Pennsylvania,2020,December,465,125973,0.003691267,PA
Pennsylvania,2020,February,39,107013,0.000364442,PA
Pennsylvania,2020,January,20,,,PA
Pennsylvania,2020,July,0,,,PA
Pennsylvania,2020,June,0,,,PA
Pennsylvania,2020,March,0,,,PA
Pennsylvania,2020,May,0,,,PA
Pennsylvania,2020,November,1801,111718,0.016120947,PA
Pennsylvania,2020,October,0,,,PA
Pennsylvania,2020,September,0,,,PA
Pennsylvania,2021,April,16963,,,PA
Pennsylvania,2021,August,57657,,,PA
Pennsylvania,2021,December,1736,,,PA
Pennsylvania,2021,February,720,104642,0.006880602,PA
Pennsylvania,2021,January,2349,125390,0.018733551,PA
Pennsylvania,2021,July,41110,,,PA
Pennsylvania,2021,June,50892,,,PA
Pennsylvania,2021,March,3884,,,PA
Pennsylvania,2021,May,38220,,,PA
Pennsylvania,2021,November,27929,,,PA
Pennsylvania,2021,October,39557,,,PA
Pennsylvania,2021,September,41758,,,PA
Pennsylvania,2022,April,24610,,,PA
Pennsylvania,2022,August,24610,,,PA
Pennsylvania,2022,February,24610,,,PA
Pennsylvania,2022,January,24610,,,PA
Pennsylvania,2022,July,24610,,,PA
Pennsylvania,2022,June,24610,,,PA
Pennsylvania,2022,March,24610,,,PA
Pennsylvania,2022,May,24610,,,PA
Pennsylvania,2022,October,34917,,,PA
Pennsylvania,2022,September,38072,,,PA
Rhode Island,2004,August,2185,,,RI
Rhode Island,2004,December,123,,,RI
Rhode Island,2004,July,2764,,,RI
Rhode Island,2004,June,3928,,,RI
Rhode Island,2004,May,3849,,,RI
Rhode Island,2004,November,120,,,RI
Rhode Island,2004,October,2414,,,RI
Rhode Island,2004,September,2957,,,RI
Rhode Island,2005,April,1921,,,RI
Rhode Island,2005,August,3951,,,RI
Rhode Island,2005,December,107,,,RI
Rhode Island,2005,February,213,,,RI
Rhode Island,2005,January,176,,,RI
Rhode Island,2005,July,2744,,,RI
Rhode Island,2005,June,3222,,,RI
Rhode Island,2005,March,457,,,RI
Rhode Island,2005,May,3415,,,RI
Rhode Island,2005,November,161,,,RI
Rhode Island,2005,October,3111,,,RI
Rhode Island,2005,September,2702,,,RI
Rhode Island,2006,April,2621,,,RI
Rhode Island,2006,August,3281,,,RI
Rhode Island,2006,December,158,,,RI
Rhode Island,2006,February,236,,,RI
Rhode Island,2006,January,324,,,RI
Rhode Island,2006,July,3004,,,RI
Rhode Island,2006,June,4694,,,RI
Rhode Island,2006,March,440,,,RI
Rhode Island,2006,May,4693,,,RI
Rhode Island,2006,November,123,,,RI
Rhode Island,2006,October,3332,,,RI
Rhode Island,2006,September,2107,,,RI
Rhode Island,2007,April,2341,,,RI
Rhode Island,2007,August,4403,,,RI
Rhode Island,2007,December,56,,,RI
Rhode Island,2007,February,180,,,RI
Rhode Island,2007,January,86,,,RI
Rhode Island,2007,July,4345,,,RI
Rhode Island,2007,June,3967,,,RI
Rhode Island,2007,March,473,,,RI
Rhode Island,2007,May,4235,,,RI
Rhode Island,2007,November,118,,,RI
Rhode Island,2007,October,5513,,,RI
Rhode Island,2007,September,4040,,,RI
Rhode Island,2008,April,1987,,,RI
Rhode Island,2008,August,4246,,,RI
Rhode Island,2008,December,161,,,RI
Rhode Island,2008,February,153,,,RI
Rhode Island,2008,January,183,,,RI
Rhode Island,2008,July,5293,,,RI
Rhode Island,2008,June,4804,,,RI
Rhode Island,2008,March,465,,,RI
Rhode Island,2008,May,4433,,,RI
Rhode Island,2008,November,27,,,RI
Rhode Island,2008,October,4600,,,RI
Rhode Island,2008,September,5875,,,RI
Rhode Island,2009,April,3263,,,RI
Rhode Island,2009,August,3942,,,RI
Rhode Island,2009,December,225,,,RI
Rhode Island,2009,February,242,,,RI
Rhode Island,2009,January,0,,,RI
Rhode Island,2009,July,4689,,,RI
Rhode Island,2009,June,4936,,,RI
Rhode Island,2009,March,214,,,RI
Rhode Island,2009,May,3717,,,RI
Rhode Island,2009,November,119,,,RI
Rhode Island,2009,October,5106,,,RI
Rhode Island,2009,September,4370,,,RI
Rhode Island,2010,April,3064,,,RI
Rhode Island,2010,August,4479,,,RI
Rhode Island,2010,December,32,,,RI
Rhode Island,2010,February,220,,,RI
Rhode Island,2010,January,133,,,RI
Rhode Island,2010,July,3916,,,RI
Rhode Island,2010,June,6395,,,RI
Rhode Island,2010,March,493,,,RI
Rhode Island,2010,May,6635,,,RI
Rhode Island,2010,November,75,,,RI
Rhode Island,2010,October,3912,,,RI
Rhode Island,2010,September,4974,,,RI
Rhode Island,2011,April,2454,,,RI
Rhode Island,2011,August,2954,,,RI
Rhode Island,2011,December,199,,,RI
Rhode Island,2011,February,153,,,RI
Rhode Island,2011,January,6,,,RI
Rhode Island,2011,July,3023,,,RI
Rhode Island,2011,June,4618,,,RI
Rhode Island,2011,March,588,,,RI
Rhode Island,2011,May,5994,,,RI
Rhode Island,2011,November,88,,,RI
Rhode Island,2011,October,3164,,,RI
Rhode Island,2011,September,2527,,,RI
Rhode Island,2012,April,2026,,,RI
Rhode Island,2012,August,2072,,,RI
Rhode Island,2012,December,49,,,RI
Rhode Island,2012,February,0,,,RI
Rhode Island,2012,January,44,,,RI
Rhode Island,2012,July,2478,,,RI
Rhode Island,2012,June,2841,,,RI
Rhode Island,2012,March,89,,,RI
Rhode Island,2012,May,3783,,,RI
Rhode Island,2012,November,0,,,RI
Rhode Island,2012,October,2482,,,RI
Rhode Island,2012,September,2380,,,RI
Rhode Island,2013,April,525,,,RI
Rhode Island,2013,August,3305,,,RI
Rhode Island,2013,December,37,,,RI
Rhode Island,2013,February,161,,,RI
Rhode Island,2013,January,161,,,RI
Rhode Island,2013,July,3163,,,RI
Rhode Island,2013,June,2681,,,RI
Rhode Island,2013,March,169,,,RI
Rhode Island,2013,May,2760,,,RI
Rhode Island,2013,November,66,,,RI
Rhode Island,2013,October,3089,,,RI
Rhode Island,2013,September,2916,,,RI
Rhode Island,2014,April,1402,,,RI
Rhode Island,2014,August,4266,,,RI
Rhode Island,2014,December,81,,,RI
Rhode Island,2014,February,43,,,RI
Rhode Island,2014,January,55,,,RI
Rhode Island,2014,July,4258,,,RI
Rhode Island,2014,June,4025,,,RI
Rhode Island,2014,March,166,,,RI
Rhode Island,2014,May,3541,,,RI
Rhode Island,2014,November,29,,,RI
Rhode Island,2014,October,4420,,,RI
Rhode Island,2014,September,4999,,,RI
Rhode Island,2015,April,1285,,,RI
Rhode Island,2015,August,3068,,,RI
Rhode Island,2015,December,177,,,RI
Rhode Island,2015,February,0,,,RI
Rhode Island,2015,January,3,,,RI
Rhode Island,2015,July,3603,,,RI
Rhode Island,2015,June,5455,,,RI
Rhode Island,2015,March,305,,,RI
Rhode Island,2015,May,4885,,,RI
Rhode Island,2015,November,72,,,RI
Rhode Island,2015,October,3439,,,RI
Rhode Island,2015,September,4064,,,RI
Rhode Island,2016,April,1461,,,RI
Rhode Island,2016,August,4163,,,RI
Rhode Island,2016,December,46,,,RI
Rhode Island,2016,February,458,,,RI
Rhode Island,2016,January,227,,,RI
Rhode Island,2016,July,3420,,,RI
Rhode Island,2016,June,5102,,,RI
Rhode Island,2016,March,706,,,RI
Rhode Island,2016,May,4583,,,RI
Rhode Island,2016,November,73,,,RI
Rhode Island,2016,October,3372,,,RI
Rhode Island,2016,September,3458,,,RI
Rhode Island,2017,April,808,,,RI
Rhode Island,2017,August,3389,,,RI
Rhode Island,2017,December,0,,,RI
Rhode Island,2017,February,252,,,RI
Rhode Island,2017,January,428,,,RI
Rhode Island,2017,July,3150,,,RI
Rhode Island,2017,June,5341,,,RI
Rhode Island,2017,March,409,,,RI
Rhode Island,2017,May,4329,,,RI
Rhode Island,2017,November,4,,,RI
Rhode Island,2017,October,3445,,,RI
Rhode Island,2017,September,2953,,,RI
Rhode Island,2018,April,829,,,RI
